"receptor","year","month","day","hour","hour.inc","lat","lon","height","pressure","date.inc","date.start","diffs","trajectory"
1,2015,7,25,4,-8,-80.11,-94.677,1773.3,572.9,2015-07-25 04:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,25,3,-9,-79.997,-96.313,1803.8,565,2015-07-25 03:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,25,2,-10,-79.861,-97.867,1830.3,561.8,2015-07-25 02:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,25,1,-11,-79.699,-99.317,1849.8,562.3,2015-07-25 01:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,25,0,-12,-79.515,-100.66,1861.5,565.8,2015-07-25,2015-07-25 12:00:00,-1,206
1,2015,7,24,23,-13,-79.309,-101.905,1866.2,572.6,2015-07-24 23:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,24,22,-14,-79.081,-103.05,1862.1,580.8,2015-07-24 22:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,24,21,-15,-78.834,-104.09,1849.5,590.4,2015-07-24 21:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,24,20,-16,-78.572,-105.028,1827.3,601,2015-07-24 20:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,24,19,-17,-78.297,-105.867,1793.8,612,2015-07-24 19:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,24,18,-18,-78.012,-106.605,1748.5,624,2015-07-24 18:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,24,17,-19,-77.712,-107.224,1696,637,2015-07-24 17:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,24,16,-20,-77.397,-107.702,1642.2,651.1,2015-07-24 16:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,24,15,-21,-77.078,-108.025,1592.2,667.9,2015-07-24 15:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,24,14,-22,-76.764,-108.19,1546,684.2,2015-07-24 14:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,24,13,-23,-76.458,-108.204,1503.7,700.3,2015-07-24 13:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,24,12,-24,-76.166,-108.072,1465.5,715.9,2015-07-24 12:00:00,2015-07-25 12:00:00,-1,206
1,2015,7,26,12,0,-80.3,-81.3,1500,727.7,2015-07-26 12:00:00,2015-07-26 12:00:00,24,207
1,2015,7,26,11,-1,-80.154,-82.573,1517.6,713.7,2015-07-26 11:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,26,10,-2,-79.979,-83.786,1529.9,700.4,2015-07-26 10:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,26,9,-3,-79.778,-84.91,1535.1,688.1,2015-07-26 09:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,26,8,-4,-79.555,-85.932,1533,677.8,2015-07-26 08:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,26,7,-5,-79.315,-86.856,1525.1,670,2015-07-26 07:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,26,6,-6,-79.063,-87.689,1511.6,664.7,2015-07-26 06:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,26,5,-7,-78.799,-88.447,1491.6,662,2015-07-26 05:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,26,4,-8,-78.521,-89.137,1463.9,661.4,2015-07-26 04:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,26,3,-9,-78.234,-89.754,1429.7,662.4,2015-07-26 03:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,26,2,-10,-77.94,-90.297,1391.1,665.6,2015-07-26 02:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,26,1,-11,-77.647,-90.764,1349.4,670.6,2015-07-26 01:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,26,0,-12,-77.358,-91.169,1306.7,677.7,2015-07-26,2015-07-26 12:00:00,-1,207
1,2015,7,25,23,-13,-77.063,-91.563,1264.4,687.1,2015-07-25 23:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,25,22,-14,-76.749,-91.977,1221,697.5,2015-07-25 22:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,25,21,-15,-76.423,-92.398,1176.3,708.6,2015-07-25 21:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,25,20,-16,-76.088,-92.814,1130.2,721.6,2015-07-25 20:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,25,19,-17,-75.749,-93.215,1081.8,735.9,2015-07-25 19:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,25,18,-18,-75.411,-93.592,1030.7,751.2,2015-07-25 18:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,25,17,-19,-75.076,-93.913,973.7,767.4,2015-07-25 17:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,25,16,-20,-74.74,-94.165,907.7,784.7,2015-07-25 16:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,25,15,-21,-74.398,-94.378,836.3,801.5,2015-07-25 15:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,25,14,-22,-74.052,-94.563,761.5,818.9,2015-07-25 14:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,25,13,-23,-73.705,-94.722,684.6,837,2015-07-25 13:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,25,12,-24,-73.361,-94.852,607.1,855.4,2015-07-25 12:00:00,2015-07-26 12:00:00,-1,207
1,2015,7,27,12,0,-80.3,-81.3,1500,727.4,2015-07-27 12:00:00,2015-07-27 12:00:00,24,208
1,2015,7,27,11,-1,-79.943,-82.045,1446.1,728.7,2015-07-27 11:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,27,10,-2,-79.574,-82.779,1396.6,725.3,2015-07-27 10:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,27,9,-3,-79.188,-83.499,1352.9,721.9,2015-07-27 09:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,27,8,-4,-78.785,-84.193,1313.6,719.2,2015-07-27 08:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,27,7,-5,-78.363,-84.843,1276.7,717.5,2015-07-27 07:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,27,6,-6,-77.922,-85.427,1240.4,717.3,2015-07-27 06:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,27,5,-7,-77.46,-85.993,1198.5,718.6,2015-07-27 05:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,27,4,-8,-76.983,-86.596,1147.5,724.2,2015-07-27 04:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,27,3,-9,-76.499,-87.228,1089,731.9,2015-07-27 03:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,27,2,-10,-76.01,-87.862,1024.4,742.8,2015-07-27 02:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,27,1,-11,-75.518,-88.479,953.5,756.8,2015-07-27 01:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,27,0,-12,-75.025,-89.063,876.2,773.1,2015-07-27,2015-07-27 12:00:00,-1,208
1,2015,7,26,23,-13,-74.54,-89.618,797.4,794.3,2015-07-26 23:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,26,22,-14,-74.072,-90.158,721.2,815.5,2015-07-26 22:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,26,21,-15,-73.626,-90.687,647.6,837.4,2015-07-26 21:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,26,20,-16,-73.205,-91.211,576.4,857.8,2015-07-26 20:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,26,19,-17,-72.814,-91.744,507.9,876.9,2015-07-26 19:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,26,18,-18,-72.455,-92.301,442.4,894.7,2015-07-26 18:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,26,17,-19,-72.119,-92.869,380,908.1,2015-07-26 17:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,26,16,-20,-71.793,-93.424,323.7,919.9,2015-07-26 16:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,26,15,-21,-71.475,-93.957,274.8,931.1,2015-07-26 15:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,26,14,-22,-71.164,-94.459,234.5,941.3,2015-07-26 14:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,26,13,-23,-70.857,-94.923,203,950.3,2015-07-26 13:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,26,12,-24,-70.549,-95.352,180.3,956.9,2015-07-26 12:00:00,2015-07-27 12:00:00,-1,208
1,2015,7,28,12,0,-80.3,-81.3,1500,730.5,2015-07-28 12:00:00,2015-07-28 12:00:00,24,209
1,2015,7,28,11,-1,-80.154,-82.565,1500.8,717.6,2015-07-28 11:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,28,10,-2,-79.981,-83.803,1496.4,705.1,2015-07-28 10:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,28,9,-3,-79.785,-85.016,1485.2,692.4,2015-07-28 09:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,28,8,-4,-79.569,-86.218,1466,680.8,2015-07-28 08:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,28,7,-5,-79.334,-87.417,1439,670.7,2015-07-28 07:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,28,6,-6,-79.081,-88.599,1404.9,664.9,2015-07-28 06:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,28,5,-7,-78.807,-89.727,1361.4,661.5,2015-07-28 05:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,28,4,-8,-78.509,-90.758,1310.5,662.9,2015-07-28 04:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,28,3,-9,-78.192,-91.68,1253.7,667.3,2015-07-28 03:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,28,2,-10,-77.863,-92.494,1192.5,673.6,2015-07-28 02:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,28,1,-11,-77.53,-93.202,1130.5,683.2,2015-07-28 01:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,28,0,-12,-77.201,-93.803,1070.8,696.7,2015-07-28,2015-07-28 12:00:00,-1,209
1,2015,7,27,23,-13,-76.873,-94.298,1012.1,711.4,2015-07-27 23:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,27,22,-14,-76.542,-94.694,953.5,727.3,2015-07-27 22:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,27,21,-15,-76.212,-95.011,895.1,743.8,2015-07-27 21:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,27,20,-16,-75.89,-95.259,838,760.4,2015-07-27 20:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,27,19,-17,-75.578,-95.453,782.7,776.7,2015-07-27 19:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,27,18,-18,-75.276,-95.617,729.2,792.8,2015-07-27 18:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,27,17,-19,-74.981,-95.748,675.1,808.9,2015-07-27 17:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,27,16,-20,-74.686,-95.831,618.1,823.7,2015-07-27 16:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,27,15,-21,-74.387,-95.881,560.8,837.5,2015-07-27 15:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,27,14,-22,-74.084,-95.915,503.6,851.7,2015-07-27 14:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,27,13,-23,-73.779,-95.943,447.1,866.2,2015-07-27 13:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,27,12,-24,-73.476,-95.975,391.9,881.1,2015-07-27 12:00:00,2015-07-28 12:00:00,-1,209
1,2015,7,29,12,0,-80.3,-81.3,1500,732,2015-07-29 12:00:00,2015-07-29 12:00:00,24,210
1,2015,7,29,11,-1,-79.956,-83.201,1490.1,715.6,2015-07-29 11:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,29,10,-2,-79.565,-84.896,1475.2,698.7,2015-07-29 10:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,29,9,-3,-79.134,-86.312,1453.1,686.7,2015-07-29 09:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,29,8,-4,-78.674,-87.416,1423.9,681.1,2015-07-29 08:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,29,7,-5,-78.189,-88.207,1387.2,682.3,2015-07-29 07:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,29,6,-6,-77.682,-88.689,1341.2,688.1,2015-07-29 06:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,29,5,-7,-77.163,-88.939,1283.6,698.7,2015-07-29 05:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,29,4,-8,-76.645,-89.044,1214.1,713.5,2015-07-29 04:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,29,3,-9,-76.141,-89.018,1134.6,729.4,2015-07-29 03:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,29,2,-10,-75.651,-88.867,1046.6,746.6,2015-07-29 02:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,29,1,-11,-75.17,-88.608,949.3,765,2015-07-29 01:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,29,0,-12,-74.694,-88.283,846.8,787.6,2015-07-29,2015-07-29 12:00:00,-1,210
1,2015,7,28,23,-13,-74.22,-87.933,746.5,813.1,2015-07-28 23:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,28,22,-14,-73.745,-87.563,652.6,839.1,2015-07-28 22:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,28,21,-15,-73.267,-87.163,566.2,865.3,2015-07-28 21:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,28,20,-16,-72.786,-86.723,488.3,891.7,2015-07-28 20:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,28,19,-17,-72.303,-86.251,418.5,913.7,2015-07-28 19:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,28,18,-18,-71.828,-85.786,358.7,927.1,2015-07-28 18:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,28,17,-19,-71.374,-85.349,312.1,937.9,2015-07-28 17:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,28,16,-20,-70.944,-84.934,278.3,947,2015-07-28 16:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,28,15,-21,-70.533,-84.539,253.9,955.4,2015-07-28 15:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,28,14,-22,-70.135,-84.157,236.1,963.1,2015-07-28 14:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,28,13,-23,-69.745,-83.792,222.6,966.5,2015-07-28 13:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,28,12,-24,-69.36,-83.454,212.7,966.9,2015-07-28 12:00:00,2015-07-29 12:00:00,-1,210
1,2015,7,30,12,0,-80.3,-81.3,1500,729.9,2015-07-30 12:00:00,2015-07-30 12:00:00,24,211
1,2015,7,30,11,-1,-79.928,-81.198,1441.6,741.5,2015-07-30 11:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,30,10,-2,-79.568,-81.165,1382.9,747.9,2015-07-30 10:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,30,9,-3,-79.211,-81.221,1325.4,753.4,2015-07-30 09:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,30,8,-4,-78.854,-81.359,1268.9,758,2015-07-30 08:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,30,7,-5,-78.495,-81.573,1212.9,761.4,2015-07-30 07:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,30,6,-6,-78.129,-81.852,1156.7,764.4,2015-07-30 06:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,30,5,-7,-77.754,-82.119,1096.7,768,2015-07-30 05:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,30,4,-8,-77.365,-82.299,1031,773.9,2015-07-30 04:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,30,3,-9,-76.963,-82.395,960.8,781.6,2015-07-30 03:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,30,2,-10,-76.548,-82.409,886.8,790.6,2015-07-30 02:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,30,1,-11,-76.12,-82.335,809.9,800.2,2015-07-30 01:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,30,0,-12,-75.677,-82.167,731.3,810.8,2015-07-30,2015-07-30 12:00:00,-1,211
1,2015,7,29,23,-13,-75.215,-81.913,653.3,821.9,2015-07-29 23:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,29,22,-14,-74.732,-81.582,582.1,840.4,2015-07-29 22:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,29,21,-15,-74.243,-81.158,522,864.8,2015-07-29 21:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,29,20,-16,-73.76,-80.637,474,888.2,2015-07-29 20:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,29,19,-17,-73.293,-80.018,438,910.6,2015-07-29 19:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,29,18,-18,-72.842,-79.321,411.8,927.3,2015-07-29 18:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,29,17,-19,-72.408,-78.568,392.1,939.2,2015-07-29 17:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,29,16,-20,-71.993,-77.799,377,943.8,2015-07-29 16:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,29,15,-21,-71.599,-77.056,366.6,946,2015-07-29 15:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,29,14,-22,-71.229,-76.354,360.8,946.3,2015-07-29 14:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,29,13,-23,-70.884,-75.695,359.2,946.7,2015-07-29 13:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,29,12,-24,-70.562,-75.072,361.2,946.9,2015-07-29 12:00:00,2015-07-30 12:00:00,-1,211
1,2015,7,31,12,0,-80.3,-81.3,1500,731.5,2015-07-31 12:00:00,2015-07-31 12:00:00,24,212
1,2015,7,31,11,-1,-79.92,-80.441,1430.5,752.9,2015-07-31 11:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,31,10,-2,-79.583,-79.572,1356.2,770.1,2015-07-31 10:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,31,9,-3,-79.273,-78.73,1281.4,786.3,2015-07-31 09:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,31,8,-4,-78.981,-77.929,1207.9,801.2,2015-07-31 08:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,31,7,-5,-78.697,-77.183,1136.4,814.8,2015-07-31 07:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,31,6,-6,-78.412,-76.506,1067.6,826.6,2015-07-31 06:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,31,5,-7,-78.126,-75.9,1000.4,837.6,2015-07-31 05:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,31,4,-8,-77.841,-75.358,933.1,848.2,2015-07-31 04:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,31,3,-9,-77.556,-74.89,866.2,857.2,2015-07-31 03:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,31,2,-10,-77.27,-74.494,800.6,861.1,2015-07-31 02:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,31,1,-11,-76.979,-74.156,738.8,862.9,2015-07-31 01:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,31,0,-12,-76.678,-73.866,680.5,863.6,2015-07-31,2015-07-31 12:00:00,-1,212
1,2015,7,30,23,-13,-76.359,-73.613,627.4,863.2,2015-07-30 23:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,30,22,-14,-76.008,-73.391,581.4,859.7,2015-07-30 22:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,30,21,-15,-75.616,-73.205,542.1,853.7,2015-07-30 21:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,30,20,-16,-75.173,-73.063,509.2,845.3,2015-07-30 20:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,30,19,-17,-74.682,-72.931,484.9,846.2,2015-07-30 19:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,30,18,-18,-74.166,-72.745,469.6,852.2,2015-07-30 18:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,30,17,-19,-73.64,-72.499,460.7,856,2015-07-30 17:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,30,16,-20,-73.111,-72.211,455.5,858.5,2015-07-30 16:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,30,15,-21,-72.582,-71.898,454.2,858.9,2015-07-30 15:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,30,14,-22,-72.057,-71.567,455.4,861.6,2015-07-30 14:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,30,13,-23,-71.547,-71.21,456.1,864.5,2015-07-30 13:00:00,2015-07-31 12:00:00,-1,212
1,2015,7,30,12,-24,-71.057,-70.804,455.1,866.5,2015-07-30 12:00:00,2015-07-31 12:00:00,-1,212
1,2015,8,1,12,0,-80.3,-81.3,1500,728.3,2015-08-01 12:00:00,2015-08-01 12:00:00,24,213
1,2015,8,1,11,-1,-80.177,-79.983,1434,753.2,2015-08-01 11:00:00,2015-08-01 12:00:00,-1,213
1,2015,8,1,10,-2,-80.09,-78.701,1373.1,774.9,2015-08-01 10:00:00,2015-08-01 12:00:00,-1,213
1,2015,8,1,9,-3,-80.037,-77.453,1318,795.3,2015-08-01 09:00:00,2015-08-01 12:00:00,-1,213
1,2015,8,1,8,-4,-80.016,-76.239,1267.1,812.2,2015-08-01 08:00:00,2015-08-01 12:00:00,-1,213
1,2015,8,1,7,-5,-80.021,-75.065,1220.8,827.9,2015-08-01 07:00:00,2015-08-01 12:00:00,-1,213
1,2015,8,1,6,-6,-80.048,-73.935,1177.9,839.2,2015-08-01 06:00:00,2015-08-01 12:00:00,-1,213
1,2015,8,1,5,-7,-80.085,-72.794,1136.9,849.3,2015-08-01 05:00:00,2015-08-01 12:00:00,-1,213
1,2015,8,1,4,-8,-80.127,-71.586,1094.9,857.8,2015-08-01 04:00:00,2015-08-01 12:00:00,-1,213
1,2015,8,1,3,-9,-80.169,-70.304,1053.9,865.6,2015-08-01 03:00:00,2015-08-01 12:00:00,-1,213
1,2015,8,1,2,-10,-80.205,-68.937,1014.1,870.9,2015-08-01 02:00:00,2015-08-01 12:00:00,-1,213
1,2015,8,1,1,-11,-80.234,-67.477,976.7,875.4,2015-08-01 01:00:00,2015-08-01 12:00:00,-1,213
1,2015,8,1,0,-12,-80.246,-65.919,941,876.8,2015-08-01,2015-08-01 12:00:00,-1,213
1,2015,7,31,23,-13,-80.233,-64.372,908.2,877.4,2015-07-31 23:00:00,2015-08-01 12:00:00,-1,213
1,2015,7,31,22,-14,-80.193,-62.947,877.3,877.1,2015-07-31 22:00:00,2015-08-01 12:00:00,-1,213
1,2015,7,31,21,-15,-80.13,-61.668,848.7,876.8,2015-07-31 21:00:00,2015-08-01 12:00:00,-1,213
1,2015,7,31,20,-16,-80.045,-60.553,822.2,876.5,2015-07-31 20:00:00,2015-08-01 12:00:00,-1,213
1,2015,7,31,19,-17,-79.94,-59.611,798.2,876.4,2015-07-31 19:00:00,2015-08-01 12:00:00,-1,213
1,2015,7,31,18,-18,-79.816,-58.839,777.3,877,2015-07-31 18:00:00,2015-08-01 12:00:00,-1,213
1,2015,7,31,17,-19,-79.677,-58.211,759.8,877.8,2015-07-31 17:00:00,2015-08-01 12:00:00,-1,213
1,2015,7,31,16,-20,-79.527,-57.703,746.8,878.4,2015-07-31 16:00:00,2015-08-01 12:00:00,-1,213
1,2015,7,31,15,-21,-79.366,-57.316,737.5,879.1,2015-07-31 15:00:00,2015-08-01 12:00:00,-1,213
1,2015,7,31,14,-22,-79.195,-57.046,731.6,879.9,2015-07-31 14:00:00,2015-08-01 12:00:00,-1,213
1,2015,7,31,13,-23,-79.017,-56.889,728.8,880.7,2015-07-31 13:00:00,2015-08-01 12:00:00,-1,213
1,2015,7,31,12,-24,-78.83,-56.839,728.8,881.4,2015-07-31 12:00:00,2015-08-01 12:00:00,-1,213
1,2015,8,2,12,0,-80.3,-81.3,1500,723.1,2015-08-02 12:00:00,2015-08-02 12:00:00,24,214
1,2015,8,2,11,-1,-80.322,-79.9,1464.1,742.1,2015-08-02 11:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,2,10,-2,-80.367,-78.536,1422.3,760.4,2015-08-02 10:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,2,9,-3,-80.434,-77.187,1375.4,778.2,2015-08-02 09:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,2,8,-4,-80.518,-75.829,1322.7,794.2,2015-08-02 08:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,2,7,-5,-80.615,-74.435,1265.3,809.1,2015-08-02 07:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,2,6,-6,-80.72,-72.982,1203.8,822.2,2015-08-02 06:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,2,5,-7,-80.822,-71.441,1142.8,834,2015-08-02 05:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,2,4,-8,-80.914,-69.794,1085.7,844.2,2015-08-02 04:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,2,3,-9,-80.994,-68.027,1031.8,851.4,2015-08-02 03:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,2,2,-10,-81.057,-66.124,980.5,856.5,2015-08-02 02:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,2,1,-11,-81.099,-64.086,931,859.7,2015-08-02 01:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,2,0,-12,-81.111,-61.921,883,860.3,2015-08-02,2015-08-02 12:00:00,-1,214
1,2015,8,1,23,-13,-81.094,-59.726,837.3,860.6,2015-08-01 23:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,1,22,-14,-81.049,-57.612,795.5,859.5,2015-08-01 22:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,1,21,-15,-80.975,-55.621,760.1,858.7,2015-08-01 21:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,1,20,-16,-80.875,-53.783,733,859.1,2015-08-01 20:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,1,19,-17,-80.749,-52.111,715.8,860.5,2015-08-01 19:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,1,18,-18,-80.598,-50.636,708.5,861.5,2015-08-01 18:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,1,17,-19,-80.424,-49.323,712.3,864.1,2015-08-01 17:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,1,16,-20,-80.231,-48.123,726.8,867.2,2015-08-01 16:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,1,15,-21,-80.016,-47.041,750,870.3,2015-08-01 15:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,1,14,-22,-79.782,-46.073,778.1,870.6,2015-08-01 14:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,1,13,-23,-79.529,-45.214,808.8,870.3,2015-08-01 13:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,1,12,-24,-79.264,-44.459,839.5,869.9,2015-08-01 12:00:00,2015-08-02 12:00:00,-1,214
1,2015,8,3,12,0,-80.3,-81.3,1500,722.9,2015-08-03 12:00:00,2015-08-03 12:00:00,24,215
1,2015,8,3,11,-1,-80.567,-79.382,1444.5,745.5,2015-08-03 11:00:00,2015-08-03 12:00:00,-1,215
1,2015,8,3,10,-2,-80.837,-77.382,1389.1,767,2015-08-03 10:00:00,2015-08-03 12:00:00,-1,215
1,2015,8,3,9,-3,-81.102,-75.25,1334.5,785.1,2015-08-03 09:00:00,2015-08-03 12:00:00,-1,215
1,2015,8,3,8,-4,-81.354,-72.929,1282.8,801.3,2015-08-03 08:00:00,2015-08-03 12:00:00,-1,215
